index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,labels,parkingSpace,highlight,newDevelopmentFinished
38,101728849,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/51/ff/847543317.jpg,123,11,1,210000.0,flat,sale,60.0,False,2,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5377398,-6.3016421,False,https://www.idealista.com/inmueble/101728849/,2426,"OPORTUNIDAD! Vivienda en venta en la zona del Centro Histórico. Consta de dos dormitorios, salón con cocina integrada y cuarto de baño. Vivienda interior a patios, muy luminosa y tranquila. Edificio de reciente construcción (2020) con ASCENSOR. Listo para entrar. Ideal como inversión. Inmejorable zona, en pleno casco histórico de la ciudad. Rodeada de todos los servicios. No dude en consultarnos sin compromiso. Honorarios de agencia, gastos de compra y notaría NO incluidos en el precio.",False,good,False,True,3500.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
39,100158418,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/30/77/1071394585.jpg,141,14,1,185000.0,flat,sale,65.0,True,3,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5319437,-6.301567,False,https://www.idealista.com/inmueble/100158418/,1998,"OPORTUNIDAD. Vivienda toda EXTERIOR, bien conservada, ubicada en la zona de la Caleta. La propiedad consta de 3 amplios dormitorios, salón, cocina y baño. Suelos hidráulicos en uno de los dormitorios y vigas de madera bajo el techo de escayola. Inmueble con encanto. Cuenta con dos trasteros dentro de la vivienda. Para entrar a vivir. Escaleras cómodas. Finca sin ascensor. En la azotea (que es comunitaria) tiene un gran trastero a compartir con dos vecinos más de la misma finca. Óptima inversión. Inmejorable zona de ocio y restaurantes, rodeado de todos los servicios, transporte publico, colegios públicos, supermercados, farmacias, parada de bus urbano-interurbanos, bancos, jardines y parques. Parkings etc. Honorarios de agencia, gastos de compra y notaria no incluidos en el precio.",False,good,False,False,2846.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
40,100872046,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/16/c1/1101744771.jpg,011,17,9,865000.0,flat,sale,180.0,True,4,3,Playa Victoria - Paseo Marítimo,Cádiz,Cádiz,Playa Victoria - Paseo Marítimo,es,36.4944065,-6.271306,False,https://www.idealista.com/inmueble/100872046/,3221,"Amplia vivienda frontal al mar, para disfrutar de las puestas de sol. Ubicada en primera línea con terraza FRONTAL y LATERAL al mar en Cortadura. Óptima inversión ya que las viviendas en primera línea son muy demandadas. La vista es impresionante. Vivienda reformada. Consta de 4 dormitorios, 3 baños, amplio salón y cocina amueblada con electrodomésticos. El edificio tiene ascensor y dispone de portero físico.  La vivienda se encuentra en el Paseo Marítimo, cerca de la impresionante playa de Cortadura. Vivienda completamente exterior. Inmejorable zona de ocio y restaurantes, rodeado de todos los servicios, transporte público, colegios públicos y privados, supermercados, farmacias, parada de bus urbano-interurbanos, bancos, jardines y parques. Parkings etc. Honorarios de agencia, gastos de compra y notaria NO incluidos en el precio.",False,good,False,True,4806.0,{'typology': 'flat'},"{'subtitle': 'Playa Victoria - Paseo Marítimo, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,"[{'name': 'seaViewsType', 'text': 'Vistas al mar'}]",,,
41,101795783,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/0c/39/1134075256.jpg,CA-260,39,2,650000.0,flat,sale,245.0,True,5,3,Calle Tamarindos,Cádiz,Cádiz,Zona Bahía Blanca,es,36.5247956,-6.2848076,False,https://www.idealista.com/inmueble/101795783/,367,"Gran piso de 245 m2, con 5 dormitorios, 2 baños, 1 aseo, terraza cerrada, gran salón, plaza de garaje y trastero, situado en una segunda planta, todo exterior, con ascensor y montacargas, en la mejor zona de Cádiz, Bahía Blanca.",False,good,False,True,2653.0,{'typology': 'flat'},"{'subtitle': 'Zona Bahía Blanca, Cádiz', 'title': 'Piso en Calle Tamarindos'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
42,103247023,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/e0/a4/1183204238.jpg,gestihogares.com,8,1,410000.0,flat,sale,220201.0,True,4,2,Callejón DEL TINTE,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5327952,-6.2957607,False,https://www.idealista.com/inmueble/103247023/,1665,"¡No pierdas la oportunidad de vivir en este magnífico piso! Ubicado en una de las zonas más privilegiadas de la ciudad, entre Plaza Mina y Plaza San Francisco, este inmueble es ideal para aquellos que buscan la comodidad de estar cerca de todo. Con cuatro balcones a la calle, podrás disfrutar de la luz natural y de las vistas de la ciudad desde cualquier habitación. Además, los techos altos de más de 4 metros le dan un toque de elegancia y amplitud al espacio. Con una superficie de 201 m2, este piso está bien distribuido y cuenta con una cocina grande amueblada, un salón comedor y cuatro dormitorios, uno de ellos con vestidor. También dispone de dos baños y un trastero para almacenar tus pertenencias. Aunque se encuentra en la primera planta y no cuenta con ascensor, su ubicación privilegiada y las características del inmueble lo hacen una excelente opción para aquellos que buscan vivir en el corazón de la ciudad. ¡No lo pienses más y agenda tu visita ahora! En cumplimiento del Decreto de la Junta de Andalucía 218/ 2005 de 11 de Octubre, les Informamos que los gastos de Notaría, Registro, Impuestos y los honorarios de la agencia no están incluidos en el precio.",False,good,False,False,2.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso en Callejón Del Tinte'}",False,False,False,False,False,False,,,,
43,94285835,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/1b/43/1128755537.jpg,VI01428,18,bj,153000.0,flat,sale,90.0,True,3,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5310174,-6.2950206,False,https://www.idealista.com/inmueble/94285835/,1478,"Si quieres vivir en una zona privilegiada en el centro de Cádiz este puede ser su vivienda. Es un inmueble diáfano con grandes ventanales y con un finca preciosa con ITE al dia. Tiene cocina independiente sin amueblar y todo totalmente a estrenar. Ven a verla que seguro que te sorprenderá. A tu alrededor te encuentras con supermercados, farmacias, la plaza de Las Flores, bares. un lugar ideal para invertir. Te esperamos.",False,good,False,False,1700.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",True,False,False,False,False,False,,,,
44,101759337,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/55/5c/1133906409.jpg,,32,5,360000.0,flat,sale,125.0,True,4,2,jose leon de carranza,Cádiz,Cádiz,Cortadura - Zona Franca,es,36.4996351,-6.2596209,False,https://www.idealista.com/inmueble/101759337/,3236,Estupendo piso de cuatro dormitorios sito a cincuenta metros de la playa Victoria.,False,good,False,True,2880.0,{'typology': 'flat'},"{'subtitle': 'Cortadura - Zona Franca, Cádiz', 'title': 'Piso en jose leon de carranza'}",False,False,False,False,False,False,,,,
45,103184294,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/7d/dc/1181095386.jpg,CA-283,30,2,170000.0,flat,sale,102.0,True,3,1,Barbate,Cádiz,Cádiz,La Paz - Segunda Aguada - Loreto,es,36.5159265,-6.2730424,False,https://www.idealista.com/inmueble/103184294/,1111,"Piso de 3 dormitorios, exterior, con terraza, baño con placa de ducha, terraza lavadero, situado en segunda planta con ascensor, ubicado en la calle Barbate, zona de Av. del Perú.",False,good,False,True,1667.0,{'typology': 'flat'},"{'subtitle': 'La Paz - Segunda Aguada - Loreto, Cádiz', 'title': 'Piso en Barbate'}",False,False,False,False,False,False,,,,
46,102661315,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/82/0b/1162943949.jpg,,16,3,158000.0,flat,sale,63.0,True,2,1,Alegría,Cádiz,Cádiz,Zona San José - Varela,es,36.5132449,-6.2772378,False,https://www.idealista.com/inmueble/102661315/,1085,"¡Gran oportunidad en la capital! Este encantador piso en la capital ofrece una excelente oportunidad de vivienda. Consta de dos dormitorios, un baño, una cocina que se entrega con todos los muebles y electrodomésticos que aparecen en la foto, así como un termo eléctrico de gas natural. Además, cuenta con un pasillo-distribuidor y un salón comedor amplio que te brindarán espacio más que suficiente para vivir cómodamente. La luminosidad es una característica destacada de esta vivienda, ya que todas las habitaciones cuentan con ventanas que permiten la entrada de luz natural, creando un ambiente cálido y acogedor. El piso se encuentra en un buen estado de conservación  No dejes pasar esta oportunidad única para adquirir una vivienda en Cádiz a un precio realmente atractivo. ¡Contáctanos ahora para más información y para programar una visita! Tu nuevo hogar te espera. Gastos de compraventa y comisión de inmobiliaria no incluido en el precio.",False,good,False,True,2508.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso en Alegría'}",False,False,False,False,False,False,,,,
47,100494643,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/7e/b1/1089499402.jpg,,14,2,265000.0,flat,sale,98.0,True,3,1,Calle Goya,Cádiz,Cádiz,Zona Laguna,es,36.5041951,-6.2729504,False,https://www.idealista.com/inmueble/100494643/,2156,"Excelente vivienda en calle Goya (barrio de La Laguna), consta de entrada con armario empotrado, amplio salón con acceso a terraza cerrada, cocina con lavadero, un baño y tres dormitorios. Los dormitorios cuentan con armarios empotrados, y el principal tiene acceso directo a la terraza. Piso exterior, amplio y muy luminoso, con vistas a la Plaza Reina Sofía. Es importante tener en cuenta que los gastos de la compraventa y la comisión de la inmobiliaria no están incluidos en el precio.  Para obtener más información sobre esta impresionante vivienda o para concertar una visita, no dude en ponerse en contacto con nosotros. Estaremos encantados de ayudarle a encontrar su nuevo hogar.",False,good,False,True,2704.0,{'typology': 'flat'},"{'subtitle': 'Zona Laguna, Cádiz', 'title': 'Piso en Calle Goya'}",False,False,False,False,False,False,,,,
48,103906949,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/25/a9/1203870091.jpg,36389158,14,3,190000.0,flat,sale,78.0,True,2,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5370871,-6.3024937,False,https://www.idealista.com/inmueble/103906949/,2427,"piso situado en una tercera planta, distribuidos en hall de entrada, cocina independiente, salón-comedor, pasillo distribuidor con dos dormitorios y un baño. Tercera planta sin ascensor Zona muy consolidada, justo detrás de la Facultad de Filosofía y Letras, al lado del Parque Genovés. A escasos 3 minutos del Gran Teatro Falla y 10 minutos de la Playa de la Caleta. Sin comisión inmobiliaria, no lo dude y solicite visita sin compromiso.    0% comisión a compradores para este activo.  Ikesa Real Estate informa que no cobra comisión de ningún tipo por inmuebles procedente de Entidades Financiera y Fondos de Inversión, así c  como producto de Obra Nueva.  El precio no tiene incluido aquellos gastos que por Ley le pudiera corresponder a la parte adquirente tales como IVA, ITP, Notaria, Registro.  Ikesa es agencia homologada de diferentes Entidades Financieras, disponemos de una amplia cartera de Activos Inmobiliarios, consúltenos sin compromiso.",False,good,False,False,2436.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
49,102907142,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/f1/cd/1171393292.jpg,,13,1,410000.0,flat,sale,220.0,True,8,2,Valverde,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5318488,-6.2968593,False,https://www.idealista.com/inmueble/102907142/,1661,"Andalucía 8 Servicios Inmobiliarios pone a su disposición magnífica oportunidad para crear tu nuevo hogar en pleno centro de Cadiz Capital. La vivienda cuenta con toda una primera planta completa del edificio, contando con 220 metros cuadrados construidos, teniendo una galeria central en los pasillos, lo que aporta a la vivienda una gran luminosidad. Distribuido en 8 estancias, dos baños completos y una amplia cocina. Magnifica vivienda en el corazón de Cádiz, en finca clásica con mucho encanto, en buen estado de conservación. No cuenta con ascensor. Para más información no dudes en contactarnos. Gastos de notaría, impuestos, y honorarios no incluidos en el precio.",False,renew,False,False,1864.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso en Valverde'}",False,False,False,False,False,False,,,,
0,104238231,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/15/6b/1214052852.jpg,00179,14,bj,155000.0,flat,sale,65.0,True,1,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5301154,-6.2975648,False,https://www.idealista.com/inmueble/104238231/,1588,"LUZ DEL SUR INMOBILIARIA tiene para ti un apartamento ideal para invertir en pleno corazón de Cádiz. Tiene salón, dormitorio, baño, cocina completamente amueblada con electrodomésticos y un cuarto trastero de casi 3m2. Si lo que estás pensando en comprar para rentabilizarlo esta es sin duda tu mejor compra. Rodeado de supermercados, tiendas, centros médicos, colegios, transporte.. . Mejor ver. PARA FOTOS CONTACTA CON NOSOTROS.  *Si necesitas vender para comprar, contacta con nosotros, te ayudamos a encontrar comprador para tu vivienda.    * Informamos a nuestros clientes que el precio de venta no incluye lo siguiente: Honorarios de la agencia inmobiliaria, Impuestos (I. T. P. , I. V. A. o A. J. D. , en su caso) ni otros gastos de la compraventa (gastos de Registro de la Propiedad, Notaría, Gestoría ).     CUMPLE TUS SUEÑOS CON LUZ DEL SUR INMOBILIARIA.",False,good,False,False,2385.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
1,89034334,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/a5/2b/1077980908.jpg,CSUR-05086,6,3,330000.0,flat,sale,75.0,True,3,2,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5317475,-6.292084,False,https://www.idealista.com/inmueble/89034334/,1367,"Le ofrecemos este local convertible a vivienda en pleno centro de Cádiz, actualmente es una consulta, pero por ubicacion, altura y distribución es fantastico para convertir en vivienda ya que ofrece multitud de opciones. Rodeada de todo tipo de comercios zonas de ocio muy posicionado en el centro de la ciudad, a escasos metros de la estación de tren y parada de bus. Sin lugar a duda su ubicacion es inmejorable. No lo dude e informese sin compromiso.",False,good,False,True,4400.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
2,95994337,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/44/7f/1077983307.jpg,CSUR-06920,9,bj,160000.0,flat,sale,89.0,True,1,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5293294,-6.298372,False,https://www.idealista.com/inmueble/95994337/,1600,"Le ofrecemos esta vivienda situada en el centro histórico de la ciudad, a pocos metros de la emblemática Plaza de las Flores y El Palillero. Situada en planta baja, completamente diáfana, podrá disfrutar de espacios abiertos y techos altos. Tiene la posibilidad de crear varios ambientes. Cuenta con 75 m2 aprox sin divisiones, cocina (sin muebles ni electrodomésticos) cuarto de baño con plato de ducha. Ventila a galería y dos huecos de ventanas a la calle con carpintería climalit-madera.    De acuerdo con lo prevenido en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los Gastos Notariales, Registrales, impuesto de transmisiones (ITP), Honorarios de intermediación, Gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio.",False,good,False,False,1798.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
